urban_area,County_name,Tract,Tot_Population_ACS_10_14,Low_Response_Score,Hispanic_ACS_10_14,Hispanic_ACSMOE_10_14,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,Prs_Blw_Pov_Lev_ACS_10_14,Prs_Blw_Pov_Lev_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
"Houston, TX",Harris County,542000,14743,19.5,5916,768,40.1,4.6,803,532,5.5,3.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,11602,6845,27.7,5118,669,74.8,6.9,1772,532,26.0,7.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,11701,7293,27.8,5056,901,69.3,9.2,1770,575,24.3,7.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,11702,5465,26.8,4308,518,78.8,6.4,1674,543,30.6,9.6
"Houston, TX",Harris County,551800,4710,10.3,432,153,9.2,3.2,112,89,2.4,1.9
"Houston, TX",Harris County,551900,6151,35,2319,567,37.7,8.7,1266,455,20.7,7.2
"Houston, TX",Harris County,552400,7160,23.1,2267,574,31.7,7.6,862,418,12.1,5.8
"Houston, TX",Harris County,552500,10483,23.2,3255,720,31.1,6.4,1019,432,9.8,4.1
"Houston, TX",Harris County,532800,1623,23.6,706,174,43.5,8.2,196,126,12.1,7.5
"Houston, TX",Harris County,532900,5214,27.5,1783,435,34.2,7.5,779,349,14.9,6.5
"Houston, TX",Harris County,533000,2731,34,1057,380,38.7,12.8,1041,346,39.4,11.8
"Houston, TX",Harris County,542400,9843,26.8,5038,855,51.2,7.3,1472,617,15.0,6.1
"Houston, TX",Harris County,542500,2601,15.7,275,148,10.6,5.6,134,112,5.2,4.3
"Houston, TX",Harris County,542600,4508,20.1,1459,204,32.4,3.6,163,119,3.6,2.6
"Houston, TX",Harris County,542700,4486,19.5,1407,503,31.4,10.9,665,319,15.1,7.1
"Houston, TX",Harris County,552700,8197,23.3,1873,691,22.9,8.2,662,505,8.2,6.2
"Dallas--Fort Worth--Arlington, TX",Johnson County,130205,4007,18.8,425,224,10.6,5.5,525,301,13.2,7.5
"Houston, TX",Harris County,533100,6616,27.4,1985,600,30.0,8.3,1555,502,23.5,7.0
"Houston, TX",Harris County,533200,3331,28.8,664,193,19.9,5.3,663,312,19.9,9.1
"Houston, TX",Harris County,533300,6651,31,794,203,11.9,2.8,3058,617,46.1,7.8
"Houston, TX",Harris County,533400,11071,27,6393,1074,57.8,6.8,2868,980,25.9,8.3
"Houston, TX",Harris County,533500,4686,21.1,3310,443,70.6,7.2,1009,424,21.7,8.9
"Houston, TX",Harris County,533600,5366,32,3020,443,56.3,6.6,1142,367,21.3,6.6
,Kinney County,950100,3598,22.3,2215,194,61.6,5.4,839,261,25.4,7.8
,Ward County,950200,4381,20.5,2300,245,52.5,4.7,874,368,20.3,8.4
,Ward County,950100,4145,23.4,1906,211,46.0,4.7,634,142,15.5,3.4
,Ward County,950300,2485,24.3,1268,296,51.0,10.8,652,235,27.0,9.3
"Houston, TX",Harris County,542800,7304,19.4,2261,509,31.0,6.8,590,415,8.1,5.7
"Houston, TX",Harris County,550100,4948,39.2,2327,495,47.0,8.3,2388,586,48.5,10.4
"Houston, TX",Harris County,550200,3911,39.1,1402,396,35.9,9.3,1608,457,41.1,10.7
"Beaumont, TX",Jefferson County,1900,2930,28.9,1134,215,38.7,5.8,933,306,31.8,9.8
,Jefferson County,11001,5231,21.4,709,275,13.6,5.1,907,452,17.3,8.5
,Jefferson County,11002,3589,17.7,349,111,9.7,3.0,151,104,4.2,2.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,12000,7511,31.6,3819,732,50.9,7.9,2047,746,27.3,9.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,12100,5793,31.6,2694,397,46.5,6.0,1572,435,27.1,7.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,12204,6127,22.7,2047,506,33.4,7.5,1494,576,24.4,9.1
"Houston, TX",Harris County,552800,9205,17.1,1285,768,14.0,8.2,917,606,10.0,6.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,12206,4640,21.7,1684,458,36.3,9.3,861,360,18.9,7.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,12207,7971,31.2,3035,781,38.1,8.8,2533,844,32.0,10.1
"Houston, TX",Harris County,552900,6755,19.8,645,325,9.6,4.8,615,390,9.1,5.7
,Eastland County,950400,1893,18.1,238,161,12.6,8.3,399,153,21.5,7.6
,Eastland County,950200,5903,20.6,481,328,8.2,5.5,1092,452,19.6,8.0
,Eastland County,950100,3445,23.3,1030,362,29.9,10.0,466,216,14.8,6.6
,Eastland County,950300,4933,20.5,654,310,13.3,6.2,1207,470,26.4,10.0
,Eastland County,950500,2229,20.1,390,189,17.5,8.0,422,180,19.2,7.6
"Houston, TX",Harris County,553100,6043,23.1,1789,384,29.6,5.8,595,358,9.9,5.9
"Houston, TX",Harris County,553300,5151,36.2,1351,389,26.2,6.8,1352,521,26.8,9.7
"Houston, TX",Harris County,553500,6000,16.7,1105,227,18.4,3.5,304,318,5.1,5.3
"Houston, TX",Harris County,553600,6983,21.3,1523,619,21.8,8.6,443,378,6.4,5.4
"Dallas--Fort Worth--Arlington, TX",Johnson County,130208,5823,19.4,528,209,9.1,3.5,575,294,10.1,5.1
,Johnson County,131000,4990,13.9,663,220,13.3,4.3,461,284,9.3,5.7
,Johnson County,131100,5150,19.8,1232,495,23.9,9.3,404,242,7.8,4.6
,Johnson County,130409,6300,19.2,483,260,7.7,4.0,398,201,6.4,3.1
,Johnson County,130800,4552,27.4,1886,379,41.4,7.5,1501,444,39.1,10.9
"Houston, TX",Harris County,534100,8141,24.2,4181,843,51.4,9.1,1970,911,24.2,11.0
"Dallas--Fort Worth--Arlington, TX",Tarrant County,110703,5257,22.7,1758,433,33.4,7.9,887,328,17.5,6.4
"Houston, TX",Harris County,540100,12263,19.1,3199,597,26.1,4.6,783,386,6.4,3.1
"Beaumont, TX",Jefferson County,2100,3415,27.4,359,228,10.5,6.5,1229,360,36.8,9.2
"Beaumont, TX",Jefferson County,2200,2901,27.8,83,86,2.9,3.0,1128,351,39.6,11.5
"Beaumont, TX",Jefferson County,2300,3109,25.8,242,160,7.8,5.0,887,264,28.5,7.7
"Beaumont, TX",Jefferson County,2500,4099,29.1,882,379,21.5,8.8,1257,453,30.9,10.3
"Beaumont, TX",Jefferson County,2600,5969,31.5,442,177,7.4,2.8,2404,475,52.9,9.0
,Jefferson County,5100,958,24.4,9,13,0.9,1.4,317,166,33.1,16.2
,Jefferson County,5400,1333,27.3,113,87,8.5,6.4,388,149,29.1,10.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,11800,9208,29.5,5386,890,58.5,7.9,2951,863,32.2,8.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,12208,2951,38.3,1718,375,58.2,10.6,1320,307,44.7,8.9
"Houston, TX",Harris County,553700,4029,17.9,944,395,23.4,9.5,463,358,11.6,8.9
"Houston, TX",Harris County,554200,7918,25.1,2375,598,30.0,7.1,796,447,10.1,5.6
"Houston, TX",Harris County,554600,4727,12.4,504,184,10.7,3.8,50,45,1.1,1.0
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113628,5121,26.5,825,248,16.1,4.7,614,304,12.1,5.9
"Dallas--Fort Worth--Arlington, TX",Tarrant County,113629,4481,18,277,155,6.2,3.4,132,79,3.1,1.8
,Terry County,950300,2666,25.6,1695,363,63.6,10.2,311,145,17.2,7.3
"Houston, TX",Harris County,233200,5751,22.1,4001,496,69.6,5.3,904,440,15.8,7.5
"Houston, TX",Harris County,233400,2881,28.1,2221,392,77.1,9.2,963,325,33.4,10.4
"Houston, TX",Harris County,233500,7836,25.4,7085,459,90.4,4.0,3029,942,39.2,12.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,10703,2773,30,2067,295,74.5,7.2,697,256,25.2,8.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,10704,4761,32.8,3340,622,70.2,9.7,1358,391,28.5,7.4
"Houston, TX",Harris County,311000,7535,30.4,7245,1100,96.2,4.3,2645,747,35.2,8.5
"Houston, TX",Harris County,311100,6040,29.2,5800,712,96.0,4.8,945,279,15.7,4.3
"Houston, TX",Harris County,311300,4802,26,4517,424,94.1,1.6,1165,488,24.3,9.9
"Houston, TX",Harris County,311400,1851,31.1,1345,325,72.7,12.0,776,298,41.9,14.3
"Houston, TX",Harris County,233600,1765,30.2,386,179,21.9,9.4,744,258,42.1,12.5
"Houston, TX",Harris County,240100,3893,36,2360,454,60.6,8.0,1477,469,38.8,11.1
"Houston, TX",Galveston County,720400,6357,12,718,185,11.3,2.9,154,82,2.5,1.3
"Houston, TX",Galveston County,720700,10047,21.8,2173,433,21.6,4.2,233,114,2.4,1.1
,Galveston County,720900,5162,23.9,1626,695,31.5,13.0,920,553,17.9,10.6
"Houston, TX",Harris County,311500,7264,29.6,6581,1097,90.6,6.8,2093,776,28.8,9.8
"Houston, TX",Harris County,311600,4051,40.6,3775,543,93.2,5.8,1333,366,32.9,8.0
"Houston, TX",Harris County,240600,2640,42.1,1456,261,55.1,7.9,1207,322,45.9,11.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,980100,0,42,0,13,,,0,13,,
"Houston, TX",Harris County,252000,13818,19.9,4075,1215,29.5,8.4,1105,1015,8.0,7.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,605,2250,23.8,404,162,18.0,6.9,268,137,11.9,5.9
"Houston, TX",Harris County,311700,5639,32.6,4431,434,78.6,5.3,2094,573,37.4,9.9
"Houston, TX",Harris County,311800,4928,31.1,4620,647,93.8,6.0,2038,502,41.4,8.8
"Houston, TX",Harris County,311900,2307,28.8,2150,298,93.2,5.3,590,230,25.6,9.4
"Houston, TX",Harris County,312000,5100,28.3,549,190,10.8,2.6,509,183,27.0,8.5
"Longview, TX",Gregg County,1400,4134,29.5,959,283,23.2,6.2,1067,374,25.9,8.5
,McCulloch County,950300,5461,21.3,1902,219,34.8,3.6,1221,508,22.9,9.5
,Randall County,21900,4671,18.2,407,223,8.7,4.7,313,148,6.7,3.1
,McCulloch County,950400,1539,17.5,421,189,27.4,11.6,179,107,11.6,6.7
,McCulloch County,950500,1245,17.2,204,95,16.4,7.2,121,62,9.7,4.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,16407,7239,26.8,4403,887,60.8,11.3,2035,632,28.7,8.6
"Longview, TX",Gregg County,600,7574,16.6,405,111,5.3,1.4,343,241,4.5,3.2
"Longview, TX",Gregg County,10301,5227,21.7,586,198,11.2,3.7,1120,497,21.4,9.4
"Longview, TX",Gregg County,1200,3012,28.8,1520,310,50.5,8.9,1077,317,35.9,9.9
"Longview, TX",Gregg County,200,6016,18,1387,479,23.1,7.7,1136,452,19.9,7.7
"Longview, TX",Gregg County,10400,7794,20.8,1364,458,17.5,5.7,1335,481,17.4,6.1
,Randall County,21702,3513,18.9,501,165,14.3,4.5,402,151,11.5,4.2
,Randall County,21801,6888,22.7,1397,456,20.3,6.5,1358,409,20.1,5.9
"Amarillo, TX",Randall County,20900,3026,21.8,637,246,21.1,7.3,467,203,15.4,6.2
"Amarillo, TX",Randall County,21602,5125,17.2,647,124,12.6,2.3,184,124,3.6,2.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,7101,2106,19.3,139,74,6.6,3.5,83,47,3.9,2.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,18002,3464,23.8,1577,469,45.5,12.5,795,330,23.0,9.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,16804,8317,27.2,1111,487,13.4,5.8,914,467,11.1,5.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,9105,3904,27.3,3119,475,79.9,8.8,1093,468,28.4,11.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,12210,3812,31.7,1324,390,34.7,9.0,1510,466,39.6,10.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,9610,5329,40.3,3827,529,71.8,8.1,2293,523,43.3,9.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,14121,5042,25.1,539,220,10.7,4.3,583,245,11.6,4.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,13713,1786,36.1,1526,305,85.4,8.5,832,252,48.8,12.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,4201,4367,25.6,2596,549,59.5,10.7,903,376,20.8,8.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,17001,9173,25.5,2374,689,25.9,7.2,1305,541,18.3,7.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,17102,4565,26,2722,405,59.6,6.7,998,339,22.0,7.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,18124,16812,17.3,2893,429,17.2,2.4,219,187,1.3,1.1
,Gregg County,10600,6293,19.7,368,161,5.8,2.5,964,317,15.6,5.0
"Longview, TX",Gregg County,900,3017,25.3,942,414,31.2,13.2,616,260,20.5,8.3
"Longview, TX",Gregg County,10200,7362,21.3,547,260,7.4,3.5,1977,649,27.3,8.8
"Houston, TX",Harris County,252100,2058,21.2,775,175,37.7,7.5,95,95,4.6,4.6
"Houston, TX",Harris County,253000,3761,25.6,1174,318,31.2,7.3,296,129,7.9,3.3
"Houston, TX",Harris County,253300,3771,16.7,1494,612,39.6,15.7,218,186,5.8,4.9
"Houston, TX",Harris County,253400,684,22.4,365,100,53.4,8.4,50,47,8.6,7.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,11105,3596,32.9,1000,358,27.8,9.3,1560,375,43.8,9.1
"Houston, TX",Harris County,312200,2093,32.1,400,153,19.1,6.8,1064,288,50.8,12.0
"Houston, TX",Harris County,312400,2129,30.5,379,270,17.8,12.3,699,272,34.5,12.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,5901,4877,25.5,1178,293,24.1,5.6,1344,368,27.6,7.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,6001,4126,30.4,3335,591,80.8,8.9,1630,551,40.4,12.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,6002,5563,33.5,1056,359,19.0,6.1,2139,524,43.8,9.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,6200,5734,29.4,3562,502,62.1,6.6,1811,626,31.6,10.5
,Galveston County,721000,1687,18.5,497,175,29.5,9.7,272,169,16.2,9.8
"Houston, TX",Galveston County,721100,11222,25.2,4956,875,44.2,7.0,1980,574,17.6,4.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,6301,6037,25.1,4994,641,82.7,6.8,1372,474,22.7,7.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,6302,4385,23.9,3634,521,82.9,8.1,859,366,19.6,8.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,6501,6140,28.1,5812,478,94.7,2.1,1668,475,27.3,7.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,6502,4289,24.7,3903,358,91.0,5.1,984,286,22.9,6.5
,Harrison County,20200,7504,20.1,203,128,2.7,1.7,931,336,12.6,4.4
,Harrison County,20102,5241,22.4,364,203,7.0,3.8,992,376,19.1,6.8
,Harrison County,20401,4006,27.9,897,311,22.4,7.2,933,309,24.9,7.5
,Harrison County,20402,5707,26.6,963,230,16.9,3.7,1438,391,31.1,7.8
"Dallas--Fort Worth--Arlington, TX",Rockwall County,40200,4886,14.5,652,206,13.3,4.1,148,79,3.0,1.6
"Dallas--Fort Worth--Arlington, TX",Rockwall County,40301,5360,14.5,926,224,17.3,4.1,389,169,7.8,3.4
"Dallas--Fort Worth--Arlington, TX",Rockwall County,40302,7487,18.6,785,263,10.5,3.5,466,240,6.6,3.4
"Amarillo, TX",Randall County,20100,2087,13.5,205,108,9.8,5.1,121,56,5.8,2.6
"Amarillo, TX",Randall County,20500,3754,23.6,1150,393,30.6,10.1,665,407,17.7,10.7
,Reagan County,950100,3520,25.1,2374,124,67.4,3.5,614,255,17.7,7.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,10801,10243,28.8,8202,909,80.1,6.2,3072,1026,30.4,9.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,11200,6953,28.6,1285,361,18.5,5.0,1592,718,22.9,10.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,11300,4536,24.2,247,80,5.5,1.7,1046,321,24.2,7.0
"Houston, TX",Harris County,312500,3686,26.5,620,217,16.8,5.5,886,408,24.2,10.7
"Houston, TX",Harris County,312600,6860,26.2,1234,410,18.0,5.8,786,374,11.6,5.4
"Houston, TX",Harris County,241200,6914,23.4,2499,487,36.1,5.4,780,456,11.3,6.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,1800,3654,28.7,437,222,12.0,6.0,210,88,5.8,2.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,1900,4873,28.9,380,151,7.8,3.0,681,294,14.0,5.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,2000,5104,33.9,3382,616,66.3,9.5,1276,410,25.1,7.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,2100,1706,33.7,167,69,9.8,3.9,250,74,14.7,4.1
"Houston, TX",Harris County,241300,11577,19.7,2568,509,22.2,4.2,556,293,4.8,2.5
"Houston, TX",Harris County,253500,8642,26.1,3231,604,37.4,6.1,1706,501,20.0,5.6
"Houston, TX",Harris County,253600,5209,26.8,1136,475,21.8,8.8,1719,704,33.0,13.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,1202,3468,29.3,1196,291,34.5,7.8,705,292,20.7,8.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,1203,1599,22.1,1045,280,65.3,15.3,269,142,16.9,8.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,15800,2307,26.9,1836,340,79.6,8.5,743,310,32.2,12.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,11900,9448,26.9,6132,727,64.9,5.3,2337,840,24.7,8.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,16903,4787,26.9,2427,292,50.7,5.2,1461,506,33.5,11.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,16617,4647,15.6,460,228,9.9,4.8,197,156,4.3,3.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,8703,2807,28.2,975,409,34.7,13.8,1135,355,40.4,11.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,14002,103,17.7,16,24,15.5,21.5,16,24,15.5,21.5
"Houston, TX",Harris County,312700,2052,29.4,31,28,1.5,1.4,561,284,27.4,13.2
"Houston, TX",Harris County,312800,2186,36.1,137,79,6.3,3.4,848,270,63.7,16.9
"Houston, TX",Harris County,312900,3582,30.2,260,164,7.3,4.4,1087,392,35.1,11.7
"Houston, TX",Harris County,313100,2976,24.2,355,143,11.9,4.6,379,145,14.0,5.1
"Houston, TX",Harris County,313200,3848,26.8,321,220,8.3,5.6,881,364,23.7,9.2
"Houston, TX",Harris County,313300,2602,26.4,171,150,6.6,5.7,668,332,25.8,12.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,14124,4310,15.2,622,206,14.4,4.7,122,92,2.8,2.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,7700,4758,15.1,312,248,6.6,5.2,204,106,4.3,2.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,13711,3295,31,2285,357,69.3,8.3,868,316,26.4,9.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,14114,3284,33.2,1449,382,44.1,10.8,675,240,20.6,7.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,15304,3683,24.1,1844,576,50.1,14.4,696,361,19.0,9.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,14703,1697,27.6,1202,261,70.8,11.3,238,129,14.1,7.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,16406,4952,26.2,3061,620,61.8,10.8,1026,406,20.7,7.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,18205,4707,27.6,2991,364,63.5,6.4,1068,396,22.7,8.3
"Dallas--Fort Worth--Arlington, TX",Dallas County,11500,2496,34.8,1656,340,66.3,9.4,1365,393,54.7,13.5
"Dallas--Fort Worth--Arlington, TX",Dallas County,5902,4067,27.1,1074,366,26.4,8.5,1639,459,42.5,10.9
"Houston, TX",Harris County,323900,3919,27.7,1942,410,49.5,8.9,1024,302,26.7,7.3
,Hill County,960400,1889,15.7,164,104,8.7,5.4,388,166,21.0,8.5
,Hill County,960600,1290,19.7,127,83,9.8,6.3,283,152,25.4,13.2
,Hill County,960500,6106,18.6,612,234,10.0,3.7,1027,302,17.2,4.8
,Hill County,960800,3710,20.1,1156,324,31.2,8.3,903,434,25.3,11.9
,Hill County,961000,1671,25.6,813,218,48.6,10.5,348,190,20.8,10.9
,Hill County,960700,1990,17.8,336,150,16.9,7.3,334,115,16.8,5.5
,Hill County,960100,3828,21.9,671,136,17.5,3.3,655,165,17.6,4.2
,Hill County,960900,2270,30.2,1397,223,61.5,7.5,910,241,43.0,10.3
,Hill County,960200,4027,16.8,237,117,5.9,2.9,552,167,13.7,4.0
,Hill County,961100,3950,19.5,798,215,20.2,5.2,565,160,15.9,4.3
"Houston, TX",Harris County,324000,5404,19.8,2379,377,44.0,6.1,381,302,7.0,5.6
"Houston, TX",Harris County,330100,9539,26.2,4865,1222,51.0,9.6,2946,1598,30.9,15.9
"Houston, TX",Harris County,330200,4090,27.9,2117,528,51.8,11.5,1275,397,31.3,9.0
"Houston, TX",Harris County,330400,5184,28.7,2794,421,53.9,6.7,1367,489,26.4,9.2
"Houston, TX",Harris County,330500,4277,26.9,2777,565,64.9,11.0,1070,591,25.0,13.5
"Lubbock, TX",Lubbock County,2204,5125,27,2965,365,57.9,5.6,2163,455,42.2,8.3
"Lubbock, TX",Lubbock County,2300,4861,28.2,3260,410,67.1,4.9,958,462,19.7,9.3
"Lubbock, TX",Lubbock County,2400,6682,29.1,4867,869,72.8,9.6,2301,718,34.4,9.9
"Lubbock, TX",Lubbock County,302,6702,29.3,4875,783,72.7,8.6,1916,469,28.6,6.3
"Lubbock, TX",Lubbock County,1502,1860,24.6,281,152,15.1,7.7,618,271,33.2,13.3
"Houston, TX",Galveston County,721300,4841,21.2,1212,285,25.0,5.6,318,183,6.7,3.8
"Houston, TX",Galveston County,721400,7396,18,630,184,8.5,2.4,325,181,4.4,2.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,7601,1927,14,120,95,6.2,4.9,43,42,2.2,2.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,7604,3263,11.7,91,78,2.8,2.4,68,60,2.1,1.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,7605,1913,12.6,97,61,5.1,3.2,92,76,4.8,4.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,7801,2206,11.9,134,79,6.1,3.6,140,113,6.4,5.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,7804,5465,30.7,1263,431,23.1,7.6,1168,476,21.7,8.6
"Dallas--Fort Worth--Arlington, TX",Dallas County,7805,3230,18.1,472,163,14.6,4.8,241,110,8.3,3.7
,Lubbock County,10101,1712,20.8,270,221,15.8,12.7,90,71,5.3,4.1
"Lubbock, TX",Lubbock County,10502,3144,15.1,172,177,5.5,5.6,69,51,2.2,1.6
"Lubbock, TX",Lubbock County,10504,3895,11.5,520,135,13.3,3.4,46,28,1.2,0.7
"Houston, TX",Harris County,330600,6841,26.1,2927,439,42.8,5.5,1638,492,23.9,7.0
"Houston, TX",Harris County,330700,8243,29.2,5187,851,62.9,7.6,1742,793,21.2,9.4
"Houston, TX",Harris County,330800,10345,26.2,3445,929,33.3,8.3,1239,586,12.0,5.5
"Lubbock, TX",Lubbock County,100,2463,23.9,1682,263,68.3,7.7,445,230,18.1,9.1
"Lubbock, TX",Lubbock County,201,1971,25.8,985,240,50.0,9.8,414,261,24.1,14.8
"Lubbock, TX",Lubbock County,202,2050,31,1810,300,88.3,8.0,869,293,42.4,13.0
"Lubbock, TX",Lubbock County,301,3776,31.2,1512,316,40.0,7.6,1863,303,49.3,6.8
"Lubbock, TX",Lubbock County,402,4714,23,1321,364,28.0,7.1,843,341,18.3,7.1
"Lubbock, TX",Lubbock County,403,3915,16.7,838,210,21.4,5.1,602,405,15.5,10.3
"Lubbock, TX",Lubbock County,404,7848,24.3,1999,452,25.5,5.4,1166,376,15.0,4.7
"Dallas--Fort Worth--Arlington, TX",Tarrant County,103701,4559,28.8,3112,575,68.3,10.2,1985,598,45.6,12.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,103800,2995,30.9,821,233,27.4,6.6,1579,433,53.1,12.2
"Dallas--Fort Worth--Arlington, TX",Dallas County,7811,5637,32.2,1210,456,21.5,7.9,1966,581,34.9,9.8
"Dallas--Fort Worth--Arlington, TX",Tarrant County,103702,2858,28.3,1482,351,51.9,10.9,1045,321,36.8,10.6
"Lubbock, TX",Lubbock County,2500,2418,27,1294,321,53.5,12.2,748,273,30.9,10.9
,Lubbock County,10102,2447,19.5,934,195,38.2,7.0,284,109,11.6,4.3
,Lubbock County,10302,2682,18.9,908,233,33.9,8.1,272,133,10.1,4.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,4700,3963,31.8,3331,407,84.0,7.5,1469,292,37.2,6.7
"Dallas--Fort Worth--Arlington, TX",Dallas County,4800,2619,35.1,2478,354,94.6,5.0,949,308,36.3,10.8
"Dallas--Fort Worth--Arlington, TX",Dallas County,4900,4306,29.6,1716,489,39.9,9.8,1979,670,46.1,14.2
"Houston, TX",Harris County,320500,5080,24.9,4616,515,90.9,5.0,587,381,11.6,7.4
"Dallas--Fort Worth--Arlington, TX",Dallas County,5000,4511,30,3918,438,86.8,13.8,1341,435,29.9,9.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,5100,3075,27.9,2687,431,87.4,6.8,805,301,26.2,9.1
"Dallas--Fort Worth--Arlington, TX",Dallas County,5200,4700,27.5,3928,554,83.6,5.7,803,295,17.3,6.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,2500,4592,30.1,3109,480,67.7,8.1,1298,388,28.3,8.0
"Dallas--Fort Worth--Arlington, TX",Dallas County,2702,1616,30.4,101,78,6.2,4.8,612,154,37.9,7.9
"Dallas--Fort Worth--Arlington, TX",Dallas County,19019,7466,30.4,2237,589,30.0,7.3,2332,760,31.4,9.8
,Bee County,950500,7479,28.4,5805,515,77.6,1.9,2208,640,32.3,8.9
"Lubbock, TX",Lubbock County,10402,2034,26.9,825,226,40.6,9.8,496,210,24.5,9.8
"Lubbock, TX",Lubbock County,10404,3016,19.4,1068,356,35.4,11.1,439,262,14.6,8.5
"Lubbock, TX",Lubbock County,10505,4803,19.4,1341,324,27.9,6.2,367,226,7.6,4.7
"Houston, TX",Harris County,320700,3857,28.8,2699,370,70.0,6.4,627,211,16.4,5.3
"Houston, TX",Harris County,320800,5722,27.3,5249,491,91.7,4.5,1588,584,27.8,10.0
"Houston, TX",Harris County,320900,7475,27.8,5653,629,75.6,5.9,1445,758,19.5,10.1
"Dallas--Fort Worth--Arlington, TX",Kaufman County,50206,10446,18.3,1872,324,17.9,2.9,670,384,6.4,3.7
,Kaufman County,50203,8716,19.2,789,181,9.1,2.0,247,153,2.9,1.8
,Kaufman County,50704,5763,20.8,1133,449,19.7,7.5,1360,540,23.6,9.0
"Houston, TX",Harris County,321000,9185,25.6,7168,1225,78.0,9.2,2312,863,25.3,8.9
,Kaufman County,51202,5059,18.8,389,104,7.7,1.9,602,256,12.1,5.1
,Kaufman County,51201,3103,19.8,458,225,14.8,6.9,795,373,28.0,12.3
"Dallas--Fort Worth--Arlington, TX",Kaufman County,50205,6285,17.8,832,171,13.2,2.5,340,235,5.4,3.7
,Kaufman County,50703,2826,21.6,452,191,16.0,6.5,404,233,14.8,8.4
"Lubbock, TX",Lubbock County,10506,4318,22.8,1114,189,25.8,3.9,412,190,9.6,4.3
,Lubbock County,10600,6081,22.1,2767,477,45.5,7.8,1281,498,21.4,8.3
