GIDTR,County_name,Tract,Tot_Population_ACS_10_14,Low_Response_Score,Hispanic_ACS_10_14,Hispanic_ACSMOE_10_14,pct_Hispanic_ACS_10_14,pct_Hispanic_ACSMOE_10_14,Prs_Blw_Pov_Lev_ACS_10_14,Prs_Blw_Pov_Lev_ACSMOE_10_14,pct_Prs_Blw_Pov_Lev_ACS_10_14,pct_Prs_Blw_Pov_Lev_ACSMOE_10_14
48201350802,Harris County,350802,7772,24,1748,542,22.49,6.69,554,436,7.14,5.58
48201410100,Harris County,410100,3828,27.7,594,173,15.52,4.36,705,269,18.42,6.89
48201410200,Harris County,410200,4879,26.4,621,243,12.73,4.62,475,306,9.74,6.11
48201410300,Harris County,410300,2464,22.5,316,115,12.82,4.45,314,175,13.02,7.11
48201410401,Harris County,410401,3986,20.4,740,209,18.56,5.08,302,150,7.58,3.73
48201410402,Harris County,410402,2997,24,976,384,32.57,11.99,296,147,9.88,4.71
48201410500,Harris County,410500,4267,23.7,694,252,16.26,5.64,218,107,5.11,2.45
48201410600,Harris County,410600,3472,27.1,309,148,8.9,4.17,259,148,7.52,4.23
48201410701,Harris County,410701,4085,24.6,644,170,15.76,3.69,489,262,11.97,6.25
48201410702,Harris County,410702,2737,28.4,446,198,16.3,6.99,586,225,24.83,9.32
48201410800,Harris County,410800,3620,26.8,467,281,12.9,7.68,614,271,16.96,7.34
48201410900,Harris County,410900,2608,25.1,613,223,23.5,8.13,400,197,15.34,7.35
48201411000,Harris County,411000,4987,23.5,344,161,6.9,3.18,343,148,6.88,2.91
48201411100,Harris County,411100,3890,17.7,465,260,11.95,6.57,216,129,5.55,3.27
48201411200,Harris County,411200,1863,12.8,83,48,4.46,2.54,52,47,2.79,2.51
48201411300,Harris County,411300,3378,23.8,769,287,22.76,8.07,378,223,11.19,6.47
48201411400,Harris County,411400,2770,12.7,28,38,1.01,1.37,38,42,1.37,1.51
48201411501,Harris County,411501,5688,24.7,956,350,16.81,6,250,134,4.42,2.34
48201411502,Harris County,411502,3921,24.8,528,352,13.47,8.76,149,93,3.81,2.31
48201411600,Harris County,411600,2471,16.2,377,179,15.26,7.11,87,57,3.52,2.28
48201411700,Harris County,411700,2753,28,559,231,20.31,8.19,307,126,11.15,4.47
48201411800,Harris County,411800,4569,21.9,575,174,12.58,3.73,224,127,4.9,2.76
48201411900,Harris County,411900,3682,20.7,310,172,8.42,4.61,205,144,5.66,3.94
48201412000,Harris County,412000,3073,16.4,152,72,4.95,2.31,127,79,4.17,2.57
48201412100,Harris County,412100,2578,,393,122,15.24,3.9,0,13,,
48201412200,Harris County,412200,5716,20.1,506,195,8.85,3.31,328,177,5.91,3.14
48201412300,Harris County,412300,7047,12.7,304,108,4.31,1.53,230,200,3.26,2.84
48201412400,Harris County,412400,4331,11.8,131,97,3.02,2.23,39,32,0.9,0.74
48201412500,Harris County,412500,1816,18.9,159,71,8.76,3.86,116,57,6.39,3.11
48201412600,Harris County,412600,3920,13.8,462,146,11.79,3.69,68,74,1.75,1.9
48201412700,Harris County,412700,3249,16.9,467,131,14.37,3.81,139,114,4.33,3.53
48201412800,Harris County,412800,5687,15.8,703,271,12.36,4.71,235,255,4.15,4.49
48201412900,Harris County,412900,4420,23.7,293,134,6.63,2.94,554,291,12.65,6.49
48201413000,Harris County,413000,4008,21.3,585,208,14.6,5.07,144,68,3.59,1.67
48201413100,Harris County,413100,3513,15.1,384,191,10.93,5.38,186,132,5.31,3.75
48201413201,Harris County,413201,2667,26.7,349,148,13.09,5.27,384,181,14.4,6.51
48201413202,Harris County,413202,2933,23.3,386,155,13.16,5.13,412,172,14.05,5.71
48201413300,Harris County,413300,7032,21,812,307,11.55,4.27,460,233,6.55,3.28
48201420100,Harris County,420100,3101,31.6,1158,269,37.34,7.75,1031,300,33.25,9.03
48201420200,Harris County,420200,2615,24.1,810,245,30.98,8.68,182,81,6.96,2.99
48201420300,Harris County,420300,3486,20,533,136,15.29,3.68,227,96,6.51,2.7
48201420400,Harris County,420400,3415,18,695,172,20.35,4.9,353,175,10.57,5.2
48201420500,Harris County,420500,3469,34.6,2406,590,69.36,13.14,1351,414,40.64,10.73
48201420600,Harris County,420600,2185,21,573,148,26.22,6.42,218,174,9.98,7.92
48201420700,Harris County,420700,3334,10.7,260,121,7.8,3.58,54,43,1.62,1.28
48201420800,Harris County,420800,2632,11.2,92,63,3.5,2.36,49,31,1.86,1.16
48201420900,Harris County,420900,6108,13.2,359,208,5.88,3.39,59,55,0.97,0.9
48201421000,Harris County,421000,2519,15.5,259,122,10.28,4.74,40,46,1.59,1.82
48201421101,Harris County,421101,3431,35.2,2064,404,60.16,9.71,1360,486,39.88,13.53
48201421102,Harris County,421102,4644,39.6,3588,667,77.26,8.89,1451,552,31.24,10.98
48201421201,Harris County,421201,3711,38.2,2575,465,69.39,10.07,1150,363,31.08,9.21
48201421202,Harris County,421202,3663,41.3,3143,668,85.8,10.21,1786,576,49.19,13.28
48201421300,Harris County,421300,6752,32.5,3275,621,48.5,7.24,3111,685,46.45,8.66
48201421401,Harris County,421401,3456,40.1,2887,542,83.54,9.05,1438,487,41.61,12.56
48201421402,Harris County,421402,4090,40.3,3575,687,87.41,8.85,2620,650,64.06,11.96
48201421403,Harris County,421403,3797,33.9,3275,506,86.25,7.98,1458,413,38.51,9.81
48201421500,Harris County,421500,6054,33.6,3096,650,51.14,8.88,1845,656,31.3,10.46
48201421600,Harris County,421600,6661,35.8,5009,728,75.2,7.17,3363,654,50.62,8.1
48201421700,Harris County,421700,4599,20.3,1565,434,34.03,9.13,464,224,10.09,4.82
48201421800,Harris County,421800,5487,26.2,1333,442,24.29,7.73,783,367,14.51,6.66
48201421900,Harris County,421900,2562,10.2,155,93,6.05,3.6,249,140,9.72,5.41
48201422000,Harris County,422000,2857,13.7,516,337,18.06,11.63,218,298,7.65,10.42
48201422100,Harris County,422100,5096,20.9,2187,346,42.92,5.62,447,311,8.87,6.12
48201422200,Harris County,422200,4971,36,1488,570,29.93,10.82,1843,476,37.08,8.34
48201422301,Harris County,422301,7639,34.2,2250,675,29.45,8.24,3995,878,52.64,10.09
48201422302,Harris County,422302,2597,24.9,419,126,16.13,4.58,533,257,20.52,9.69
48201422401,Harris County,422401,4223,28.6,1178,330,27.89,6.91,1132,422,26.81,9.36
48201422402,Harris County,422402,5728,27.6,3736,617,65.22,8.15,1690,535,29.52,8.78
48201422500,Harris County,422500,7026,27,3368,636,47.94,7.96,2522,720,35.9,9.73
48201422600,Harris County,422600,6785,23.7,2362,490,34.81,6.18,1187,460,18.56,6.88
48201422701,Harris County,422701,4659,27,3603,538,77.33,6.5,1702,574,36.53,11.47
48201422702,Harris County,422702,3447,20.8,2167,616,62.87,15.56,494,338,14.33,9.6
48201422800,Harris County,422800,4366,27.1,2168,582,49.66,11.06,1040,459,28.9,11.57
48201422900,Harris County,422900,4378,29.8,2736,446,62.49,7.6,1337,364,30.54,7.63
48201423000,Harris County,423000,5140,33.1,3265,555,63.52,8.36,2244,587,43.66,10.41
48201423100,Harris County,423100,2701,37.5,1841,421,68.16,10.26,1296,401,48.61,12.41
48201423201,Harris County,423201,3384,22.2,1342,279,39.66,6.36,673,330,19.89,9.39
48201423202,Harris County,423202,8564,33.8,4624,1074,53.99,9.81,3688,1131,43.06,11.64
48201423301,Harris County,423301,4564,23.4,921,307,20.18,6.47,1203,347,26.42,7.23
48201423302,Harris County,423302,5044,24.7,941,359,18.66,6.89,1101,482,22.13,9.46
48201423401,Harris County,423401,5713,25.4,1103,264,19.31,4.25,1260,535,22.15,9.17
48201423402,Harris County,423402,4352,23.9,964,287,22.15,6.26,312,219,7.21,5.02
48201423500,Harris County,423500,1973,15.2,420,92,21.29,4.34,109,79,5.52,3.98
48201423600,Harris County,423600,6891,24.1,2037,602,29.56,7.9,1039,655,15.08,9.31
48201430100,Harris County,430100,6343,20.3,675,240,10.64,3.65,214,134,3.48,2.15
48201430200,Harris County,430200,1502,24,216,93,14.38,5.96,145,96,9.65,6.29
48201430300,Harris County,430300,4545,9.9,214,134,4.71,2.95,46,50,1.01,1.1
48201430400,Harris County,430400,3228,10,218,98,6.75,3.04,73,50,2.27,1.56
48201430500,Harris County,430500,2635,19.1,326,147,12.37,5.58,243,125,9.25,4.76
48201430600,Harris County,430600,3777,10.1,216,122,5.72,3.23,102,95,2.71,2.52
48201430700,Harris County,430700,3264,18.3,445,220,13.63,6.67,220,133,6.74,4.05
48201430800,Harris County,430800,4688,17.5,178,100,3.8,2.11,40,31,0.85,0.66
48201430900,Harris County,430900,6320,14.2,471,248,7.45,3.89,228,172,3.61,2.71
48201431000,Harris County,431000,5704,14.3,922,332,16.16,5.7,36,43,0.63,0.76
48201431101,Harris County,431101,3267,22.6,692,377,21.18,11.22,765,230,23.42,6.38
48201431102,Harris County,431102,3787,25.2,778,329,20.54,8.12,1288,720,34.2,18.42
48201431201,Harris County,431201,4421,28,1118,353,25.29,7.52,1061,282,24.26,5.9
48201431202,Harris County,431202,4644,24.7,797,241,17.16,4.93,292,141,6.29,2.98
48201431301,Harris County,431301,5282,27.1,1814,750,34.34,13.62,864,581,16.36,10.83
48201431302,Harris County,431302,3790,18.4,252,116,6.65,3.03,265,188,6.99,4.94
48201431401,Harris County,431401,2209,25,493,174,22.32,7.27,370,232,16.75,10.25
48201431402,Harris County,431402,3465,22.2,608,229,17.55,6.32,267,158,7.79,4.54
48201431501,Harris County,431501,3532,18.6,207,97,5.86,2.68,215,103,6.09,2.85
48201431502,Harris County,431502,3552,18,524,259,14.75,7.23,128,73,3.6,2.04
48201431600,Harris County,431600,3354,12.9,310,178,9.24,5.24,85,53,2.6,1.61
48201431700,Harris County,431700,4406,14.7,319,216,7.24,4.85,301,229,6.83,5.15
48201431801,Harris County,431801,3175,21,373,187,11.75,5.78,145,137,4.57,4.29
48201431802,Harris County,431802,3472,25.3,1018,399,29.32,10.43,257,207,7.51,5.92
48201431900,Harris County,431900,3250,24.7,457,241,14.06,7.19,58,52,1.82,1.62
48201432001,Harris County,432001,3526,26.1,811,212,23,5.6,332,167,9.43,4.66
48201432002,Harris County,432002,4531,33.2,2450,570,54.07,10.67,1390,514,30.91,10.82
48201432100,Harris County,432100,5334,29.5,1703,525,31.93,9.23,895,367,17.26,6.83
48201432200,Harris County,432200,4335,25,1471,319,33.93,6.27,871,375,20.5,8.56
48201432300,Harris County,432300,6995,34.5,2621,654,37.47,8.69,1383,462,19.77,6.35
48201432400,Harris County,432400,5117,30.4,1378,376,26.93,6.43,1387,621,27.11,11.6
48201432500,Harris County,432500,5732,29.4,2450,738,42.74,12.07,2034,691,35.48,11.46
48201432600,Harris County,432600,2231,25.8,633,347,28.37,15.11,278,179,12.46,7.86
48201432701,Harris County,432701,7008,39,6325,862,90.25,5.56,3503,665,50.19,7.32
48201432702,Harris County,432702,3031,28.6,1410,461,46.52,13.58,402,242,13.26,7.74
48201432801,Harris County,432801,4990,31.9,2739,518,54.89,8.73,1347,471,26.99,9.03
48201432802,Harris County,432802,5992,30.9,3786,617,63.18,7.3,2312,651,39.59,10.13
48201432901,Harris County,432901,3107,31.2,2354,400,75.76,8.86,785,348,25.27,10.76
48201432902,Harris County,432902,6274,30.9,4051,609,64.57,7.84,1669,625,26.65,9.7
48201433001,Harris County,433001,5573,37.7,3403,487,61.06,6.13,2643,728,48.89,12.39
48201433002,Harris County,433002,4336,37.5,2922,697,67.39,12.07,1615,509,37.25,10.17
48201433003,Harris County,433003,5222,32.8,2389,555,45.75,9.03,1866,587,35.73,10.36
48201433100,Harris County,433100,3153,39.4,1930,378,61.21,9.25,1364,389,43.26,11.1
48201433201,Harris County,433201,5291,25.8,1942,460,36.7,7.56,1187,510,22.43,9.27
48201433202,Harris County,433202,4607,25.9,2709,669,58.8,12.52,1264,519,27.44,10.74
48201433300,Harris County,433300,4860,18.6,2320,458,47.74,8.48,535,251,11.02,5.08
48201433400,Harris County,433400,4680,30,2617,514,55.92,8.88,1023,366,21.86,7.4
48201433501,Harris County,433501,6326,37.1,4999,805,79.02,8.46,3936,1044,62.22,14.71
48201433502,Harris County,433502,6749,37.1,4909,889,72.74,7.35,3289,928,48.73,11.64
48201433600,Harris County,433600,4144,36.1,1788,607,43.15,12.46,2296,679,55.88,13.17
48201440100,Harris County,440100,6797,27.1,3116,805,45.84,10.08,761,402,11.27,5.75
48201450100,Harris County,450100,1773,16.1,50,43,2.82,2.42,40,30,2.26,1.68
48201450200,Harris County,450200,4706,14,360,177,7.65,3.74,127,96,2.7,2.04
48201450300,Harris County,450300,6537,25.5,1674,510,25.61,7.22,1100,505,16.83,7.48
48201450400,Harris County,450400,4728,24,1250,589,26.44,11.82,373,274,7.92,5.69
48201450500,Harris County,450500,2761,10.9,208,153,7.53,5.52,56,62,2.03,2.24
48201450600,Harris County,450600,4167,20.7,1064,368,25.53,8.46,224,116,5.42,2.75
48201450700,Harris County,450700,7040,9.8,482,391,6.85,5.53,146,195,2.07,2.77
48201450801,Harris County,450801,1722,25.8,439,198,25.49,10.74,137,77,8.19,4.42
48201450802,Harris County,450802,8839,28.2,4213,1207,47.66,11.57,2191,1249,24.79,13.62
48201450900,Harris County,450900,2748,18.3,440,138,16.01,4.86,129,101,4.69,3.66
48201451001,Harris County,451001,4949,27.7,1240,420,25.06,7.96,1334,521,26.95,10.04
48201451002,Harris County,451002,5401,31.8,1493,430,27.64,7.02,1039,443,19.73,8.04
48201451100,Harris County,451100,4249,20.1,783,360,18.43,8.25,511,263,12.07,6.08
48201451200,Harris County,451200,2900,10.9,191,98,6.59,3.34,71,58,2.45,1.99
48201451300,Harris County,451300,6653,20.5,1233,325,18.53,4.57,475,313,7.14,4.66
48201451401,Harris County,451401,3315,22.8,505,238,15.23,7.04,318,229,9.59,6.85
48201451402,Harris County,451402,4630,29.6,951,390,20.54,7.4,1040,812,22.46,16.98
48201451403,Harris County,451403,5030,29.4,1273,440,25.31,8.23,514,309,10.22,6.03
48201451500,Harris County,451500,4586,26.1,737,306,16.07,6.41,265,145,5.78,3.09
48201451601,Harris County,451601,6269,15.3,732,206,11.68,3.17,398,201,6.41,3.2
48201451602,Harris County,451602,6898,22.9,1730,535,25.08,7.36,673,431,9.79,6.2
48201451700,Harris County,451700,3544,25.9,1254,277,35.38,6.76,181,129,5.17,3.64
48201451800,Harris County,451800,5418,26.1,1972,458,36.4,7.68,620,351,11.53,6.43
48201451901,Harris County,451901,7346,30,1937,600,26.37,7.76,1440,589,19.6,7.79
48201451902,Harris County,451902,2528,14.8,176,117,6.96,4.56,191,130,7.56,5.08
48201452000,Harris County,452000,8048,28.2,2656,856,33,10.03,887,477,11.22,5.92
48201452100,Harris County,452100,8818,27.5,2076,665,23.54,7.14,1421,796,16.28,8.96
48201452201,Harris County,452201,4144,32.2,1095,353,26.42,8.14,881,388,21.34,9.17
48201452202,Harris County,452202,2216,31.4,438,206,19.77,8.78,331,133,14.94,5.54
48201452300,Harris County,452300,2586,24.7,1267,358,48.99,12.66,463,220,18.02,8.3
48201452400,Harris County,452400,7789,26.5,3899,559,50.06,5.79,1227,450,15.75,5.62
48201452500,Harris County,452500,9243,29.9,3913,982,42.33,9.52,3752,1130,40.71,11.39
48201452600,Harris County,452600,8167,31.5,2711,669,33.19,7.39,2713,810,33.22,9.26
48201452700,Harris County,452700,10809,26.2,2809,710,25.99,6.27,1640,537,15.28,4.87
48201452801,Harris County,452801,5750,26,2380,559,41.39,8.95,1094,458,19.05,7.78
48201452802,Harris County,452802,5266,31,2212,426,42.01,6.76,2080,603,39.56,10.68
48201452900,Harris County,452900,4367,26.5,2379,448,54.48,8.5,1067,425,24.45,9.39
48201453000,Harris County,453000,8663,26.2,6929,1056,79.98,9.1,1705,880,19.68,9.96
48201453100,Harris County,453100,4373,31.6,2512,441,57.44,8.75,1465,394,33.5,8.52
48201453200,Harris County,453200,7245,31.9,4009,873,55.33,9.61,2402,847,33.62,10.97
48201453300,Harris County,453300,2479,35.2,681,220,27.47,8.19,859,282,34.65,10.52
48201453401,Harris County,453401,3196,26.2,1644,388,51.44,10.85,293,205,9.17,6.34
48201453402,Harris County,453402,8420,28.3,3877,607,46.05,5.47,2146,841,25.49,9.64
48201453403,Harris County,453403,3510,32.2,1274,422,36.3,10.95,1606,526,45.75,13.61
48201453501,Harris County,453501,6507,27.5,3038,736,46.69,10.64,1367,555,21.01,8.35
48201453502,Harris County,453502,3446,24.9,1444,253,41.9,4.76,153,176,4.44,5.07
48201453601,Harris County,453601,2017,29.4,1047,238,51.91,8.03,396,243,19.65,11.61
48201453602,Harris County,453602,8084,27.8,3383,751,41.85,6.79,2565,1161,31.73,13.53
48201453700,Harris County,453700,8325,28,3863,609,46.4,5.39,1321,671,16.12,8
48201453800,Harris County,453800,3616,24.5,1260,316,34.85,8.11,741,306,20.49,8.24
48201453900,Harris County,453900,9799,26,3205,632,32.71,5.67,2206,767,22.51,7.53
48201454000,Harris County,454000,5034,21.8,1731,283,34.39,4.83,585,290,11.62,5.68
48201454100,Harris County,454100,3859,23.9,1245,327,32.26,8.1,269,198,7.02,5.13
48201454200,Harris County,454200,3978,22.2,2243,385,56.39,7.76,497,270,12.49,6.67
48201454301,Harris County,454301,11500,28.9,4409,871,38.34,6.7,1671,639,14.76,5.48
48201454302,Harris County,454302,6645,21.7,2821,365,42.45,4.22,494,433,7.48,6.53
48201454400,Harris County,454400,541,33.6,157,74,29.02,12.88,48,60,8.87,11
48201454501,Harris County,454501,8421,12,1136,438,13.49,5.16,255,218,3.03,2.58
48201454502,Harris County,454502,2462,15.3,252,81,10.24,3.16,35,46,1.42,1.86
48201454600,Harris County,454600,4983,23.3,1362,481,27.33,9.33,220,162,4.42,3.23
48201454700,Harris County,454700,6789,14.1,802,297,11.81,4.34,205,115,3.02,1.69
48201454800,Harris County,454800,7539,20.6,1642,459,21.78,5.82,620,289,8.22,3.77
48201454900,Harris County,454900,11642,18.4,2110,464,18.12,3.85,392,223,3.37,1.91
48201455000,Harris County,455000,2715,18.9,577,280,21.25,10.09,45,34,1.67,1.25
48201455101,Harris County,455101,6463,20.4,1716,519,26.55,7.74,919,576,14.22,8.84
48201455102,Harris County,455102,3523,15.2,471,215,13.37,6.01,324,220,9.2,6.2
48201455200,Harris County,455200,4413,16.6,1296,379,29.37,7.58,349,205,7.91,4.52
48201455300,Harris County,455300,3768,26.3,818,280,21.71,7.2,262,189,7.18,5.14
48201510100,Harris County,510100,2339,26.9,1166,290,49.85,10.58,275,143,13.23,6.63
48201510200,Harris County,510200,5687,27.3,1347,331,23.69,5.51,686,209,12.06,3.55
48201510300,Harris County,510300,5411,21.6,1221,275,22.57,4.68,282,191,5.27,3.54
48201510400,Harris County,510400,3933,22.7,676,244,17.19,5.97,240,243,6.11,6.16
48201510500,Harris County,510500,3063,24,893,291,29.15,9,407,179,13.29,5.68
48201510600,Harris County,510600,4339,24.6,1084,430,24.98,9.32,426,277,9.82,6.25
48201510700,Harris County,510700,3209,24.8,483,197,15.05,5.97,137,110,4.27,3.41
48201510800,Harris County,510800,7244,19.7,939,234,12.96,3.12,196,108,2.71,1.49
48201510900,Harris County,510900,7017,26.1,3105,773,44.25,9.64,1237,590,17.67,8.16
48201511001,Harris County,511001,2556,20.2,664,225,25.98,8.37,123,95,4.81,3.68
48201511002,Harris County,511002,4245,22.9,1505,450,35.45,10.13,278,201,6.55,4.7
48201511100,Harris County,511100,3144,24.5,926,258,29.45,7.35,290,221,9.93,7.5
48201511200,Harris County,511200,4892,22.7,2135,599,43.64,11.23,404,466,8.26,9.48
48201511301,Harris County,511301,3879,21,891,256,22.97,6.29,297,166,7.68,4.24
48201511302,Harris County,511302,3734,20.8,854,303,22.87,7.75,334,151,8.96,3.94
48201511400,Harris County,511400,3249,23,1072,359,32.99,10.41,571,357,17.65,10.85
48201511500,Harris County,511500,6457,23.8,2741,349,42.45,4.05,807,341,12.5,5.18
48201511600,Harris County,511600,4057,28.1,3202,491,78.93,7.38,878,285,21.64,6.51
48201520100,Harris County,520100,2439,26.2,1053,392,43.17,15.31,396,295,16.39,12.06
48201520200,Harris County,520200,3812,22.7,1217,491,31.93,12.25,735,317,19.28,7.96
48201520300,Harris County,520300,5054,28.7,3150,599,62.33,9.24,1165,410,23.27,7.7
48201520400,Harris County,520400,3539,30.5,2715,473,76.72,9.62,1469,435,41.74,11.27
48201520500,Harris County,520500,8333,29.5,6225,832,74.7,7.38,2318,807,27.87,9.37
48201520601,Harris County,520601,2331,32.1,1986,382,85.2,8.98,989,379,42.43,14.76
48201520602,Harris County,520602,6085,30.8,5277,772,86.72,7.52,2824,812,46.41,12.17
48201520700,Harris County,520700,4081,22.8,1551,336,38.01,6.9,944,345,24.07,8.32
48201521000,Harris County,521000,1990,30.3,1289,317,64.77,12.38,745,249,37.44,11.09
48201521100,Harris County,521100,2250,32.3,1904,324,84.62,10.87,973,254,43.24,10.21
48201521200,Harris County,521200,6719,31.6,5019,971,74.7,10.97,2243,663,34.36,9.25
48201521300,Harris County,521300,5852,25.8,3996,494,68.28,6.59,1467,420,25.07,6.91
48201521400,Harris County,521400,7156,33.6,6730,912,94.05,4.3,2759,732,39.27,9.21
48201521500,Harris County,521500,5766,24.4,3644,514,63.2,7.26,1123,387,19.48,6.52
48201521600,Harris County,521600,3573,25.4,2698,476,75.51,8.97,604,261,16.91,6.97
48201521700,Harris County,521700,7024,35.2,3976,721,56.61,8.16,2532,656,36.05,8.45
48201521800,Harris County,521800,5386,24.2,2763,376,51.3,5.71,988,372,18.37,6.77
48201521900,Harris County,521900,7230,21.6,3468,1016,47.97,12.62,804,425,11.21,5.74
48201522000,Harris County,522000,4631,24.3,2735,532,59.06,9.72,1241,493,26.8,10.28
48201522100,Harris County,522100,8583,25.7,5205,1177,60.64,11.54,2297,897,26.8,9.94
48201522201,Harris County,522201,4222,26.6,2797,520,66.25,9.79,1025,431,24.28,9.83
48201522202,Harris County,522202,4032,28.4,2716,570,67.36,10.94,1542,475,38.58,10.84
48201522301,Harris County,522301,4464,29,2928,593,65.59,11.2,1030,487,24.01,11.02
48201522302,Harris County,522302,4023,29.8,2417,439,60.08,7.53,735,386,18.27,9.29
48201522401,Harris County,522401,5448,25.1,2393,562,43.92,9.11,1199,541,22.01,9.63
48201522402,Harris County,522402,3851,25.1,2144,733,55.67,16.14,1276,688,34.34,17.56
48201522500,Harris County,522500,4544,12.2,256,118,5.63,2.59,76,54,1.67,1.19
